sn	datatype	location	animal	aname	areaid	timebinid	pn	start	end	startreason	endreason	stdate	sttime	algostatus	phename	expdur	period	frect	fredur	midct	burct	burdur	actinteg	operator	locationcode	samplecode	active	parallelize	skipimagecount	showdetectioninexperiment	sensthr	xscale	yscale	scaleunit	behavname	burstthr	freezthr	chronolog	helpder column	column
1	QuantizationSum	LocA20		B08_Name	231	1	1	3360	3420	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA08		A08_Name	219	1	1	3420	3480	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA20		B08_Name	231	1	1	3420	3480	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA08		A08_Name	219	1	1	3480	3540	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA20		B08_Name	231	1	1	3480	3540	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA08		A08_Name	219	1	1	3540	3600	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA20		B08_Name	231	1	1	3540	3600	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA08		A08_Name	219	1	1	3600	3660	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						6534.166872358376	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA20		B08_Name	231	1	1	3600	3660	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						4034.166872358376	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA08		A08_Name	219	1	1	3660	3720	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						5469.866457482685	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA20		B08_Name	231	1	1	3660	3720	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						2969.8664574826853	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA08		A08_Name	219	1	1	3720	3780	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						5760.791668720685	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA20		B08_Name	231	1	1	3720	3780	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						3260.7916687206857	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA08		A08_Name	219	1	1	3780	3840	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						5759.349670609629	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA20		B08_Name	231	1	1	3780	3840	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						3259.349670609629	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA08		A08_Name	219	1	1	3840	3900	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						5735.06185584635	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA20		B08_Name	231	1	1	3840	3900	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						3235.0618558463502	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA08		A08_Name	219	1	1	3900	3960	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						4690.952926432238	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA20		B08_Name	231	1	1	3900	3960	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						2190.952926432238	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA08		A08_Name	219	1	1	3960	4020	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						3754.30224666324	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA20		B08_Name	231	1	1	3960	4020	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						1254.3022466632403	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA08		A08_Name	219	1	1	4020	4080	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						1911.005046295804	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA20		B08_Name	231	1	1	4020	4080	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA08		A08_Name	219	1	1	4080	4140	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						2687.4194530120594	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA20		B08_Name	231	1	1	4080	4140	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						187.4194530120595	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA08		A08_Name	219	1	1	4140	4200	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						2776.458141434953	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA20		B08_Name	231	1	1	4140	4200	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						276.4581414349534	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA08		A08_Name	219	1	1	4200	4260	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA20		B08_Name	231	1	1	4200	4260	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA08		A08_Name	219	1	1	4260	4320	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA20		B08_Name	231	1	1	4260	4320	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA08		A08_Name	219	1	1	4320	4380	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA20		B08_Name	231	1	1	4320	4380	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA08		A08_Name	219	1	1	4380	4440	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA20		B08_Name	231	1	1	4380	4440	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA08		A08_Name	219	1	1	4440	4500	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA20		B08_Name	231	1	1	4440	4500	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA08		A08_Name	219	1	1	4500	4560	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA20		B08_Name	231	1	1	4500	4560	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA08		A08_Name	219	1	1	4560	4620	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA20		B08_Name	231	1	1	4560	4620	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA08		A08_Name	219	1	1	4620	4680	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA20		B08_Name	231	1	1	4620	4680	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA08		A08_Name	219	1	1	4680	4740	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA20		B08_Name	231	1	1	4680	4740	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA08		A08_Name	219	1	1	4740	4800	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA20		B08_Name	231	1	1	4740	4800	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA08		A08_Name	219	1	1	4800	4860	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						6505.228014202672	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA20		B08_Name	231	1	1	4800	4860	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						4005.228014202673	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA08		A08_Name	219	1	1	4860	4920	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						5276.856794910736	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA20		B08_Name	231	1	1	4860	4920	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						2776.856794910737	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA08		A08_Name	219	1	1	4920	4980	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						5244.643070982887	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA20		B08_Name	231	1	1	4920	4980	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						2744.643070982888	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA08		A08_Name	219	1	1	4980	5040	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						4715.296284150598	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA20		B08_Name	231	1	1	4980	5040	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						2215.2962841505973	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA08		A08_Name	219	1	1	5040	5100	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						4815.648637324954	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA20		B08_Name	231	1	1	5040	5100	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						2315.6486373249536	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA08		A08_Name	219	1	1	5100	5160	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						3431.729751748938	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA20		B08_Name	231	1	1	5100	5160	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						931.7297517489374	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA08		A08_Name	219	1	1	5160	5220	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						3249.648414428385	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA20		B08_Name	231	1	1	5160	5220	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						749.6484144283852	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA08		A08_Name	219	1	1	5220	5280	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						2566.82172591695	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA20		B08_Name	231	1	1	5220	5280	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						66.82172591694999	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA08		A08_Name	219	1	1	5280	5340	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						3249.13942918945	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA20		B08_Name	231	1	1	5280	5340	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						749.1394291894499	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA08		A08_Name	219	1	1	5340	5400	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						1256.9134040004444	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA20		B08_Name	231	1	1	5340	5400	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA32		C08_Name	243	1	1	0	60	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						4074.471629349979	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA44		D08_Name	255	1	1	0	60	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						1574.4716293499796	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA32		C08_Name	243	1	1	60	120	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						5314.179608776693	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA44		D08_Name	255	1	1	60	120	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						2814.179608776694	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA32		C08_Name	243	1	1	120	180	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						2601.0291296547052	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA44		D08_Name	255	1	1	120	180	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						101.02912965470524	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA32		C08_Name	243	1	1	180	240	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						4212.633123393594	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA44		D08_Name	255	1	1	180	240	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						1712.633123393594	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA32		C08_Name	243	1	1	240	300	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						3850.9317019379982	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA44		D08_Name	255	1	1	240	300	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						1350.931701937999	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA32		C08_Name	243	1	1	300	360	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						3324.652062334616	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA44		D08_Name	255	1	1	300	360	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						824.6520623346157	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA32		C08_Name	243	1	1	360	420	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						5114.70377151026	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA44		D08_Name	255	1	1	360	420	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						2614.7037715102592	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA32		C08_Name	243	1	1	420	480	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						3857.712599628562	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
